BSBE,BT607,NA,B,4207,Monday
BSBE,BT607,NA,B,4207,Tuesday
BSBE,BT607,NA,B,4207,Wednesday
BSBE,BT609,NA,D,4210,Monday
BSBE,BT609,NA,D,4210,Thursday
BSBE,BT609,NA,D,4210,Friday
BSBE,BT613,NA,F,4210,Monday
BSBE,BT613,NA,F,4210,Wednesday
BSBE,BT613,NA,F,4210,Friday
BSBE,BT616,NA,L,4210,Tuesday
BSBE,BT616,NA,L,4210,Thursday
BSBE,BT618,NA,I,4210,Tuesday
BSBE,BT618,NA,I,4210,Thursday
BSBE,BT629,NA,K,4210,Monday
BSBE,BT629,NA,K,4210,Wednesday
BSBE,BT629,NA,K,4210,Friday
BSBE,BT630,NA,C,1006,Monday
BSBE,BT630,NA,C,1006,Friday
BSBE,BT630,NA,C,1006,Tuesday
BSBE,BT632,NA,C,1207,Friday
BSBE,BT632,NA,C,1207,Monday
BSBE,BT632,NA,C,1207,Tuesday
BSBE,BT637,NA,K,4207,Monday
BSBE,BT637,NA,K,4207,Wednesday
BSBE,BT637,NA,K,4207,Friday
CE,CE201,NA,A,4201,Tuesday
CE,CE201,NA,A,4201,Wednesday
CE,CE201,NA,A,4201,Thursday
CE,CE205,NA,D,4201,Monday
CE,CE205,NA,D,4201,Thursday
CE,CE205,NA,D,4201,Friday
CE,CE206,NA,C,4201,Monday
CE,CE206,NA,C,4201,Tuesday
CE,CE206,NA,C,4201,Friday
CE,CE220,NA,B,4201,Monday
CE,CE220,NA,B,4201,Tuesday
CE,CE220,NA,B,4201,Wednesday
CE,CE222,NA,H,4201,Tuesday
CE,CE222,NA,H,4201,Thursday
CE,CE222,NA,B,4201,Friday
CE,CE304,NA,A1,4201,Tuesday
CE,CE304,NA,B,4211,Wednesday
CE,CE304,NA,A1,4201,Thursday
CE,CE307,NA,F,4201,Monday
CE,CE307,NA,F,4201,Wednesday
CE,CE307,NA,H,3102,Thursday
CE,CE307,NA,F,3102,Friday
CE,CE308,NA,D1,4201,Monday
CE,CE308,NA,C1,4201,Tuesday
CE,CE308,NA,C1,4201,Friday
CE,CE309,NA,B1,4201,Tuesday
CE,CE309,NA,D1,4201,Wednesday
CE,CE309,NA,D1,4201,Thursday
CE,CE309,NA,D1,4201,Friday
CE,CE311,NA,A1,4201,Monday
CE,CE311,NA,E1,4201,Tuesday
CE,CE311,NA,E1,4201,Wednesday
CE,CE311,NA,E1,4201,Thursday
CE,CE402,NA,H,4211,Thursday
CE,CE504,NA,A,3102,Tuesday
CE,CE504,NA,A,3102,Wednesday
CE,CE504,NA,A,3102,Thursday
CE,CE505,NA,C,3102,Monday
CE,CE505,NA,C,3102,Tuesday
CE,CE505,NA,C,3102,Friday
CE,CE510,NA,D,4208,Monday
CE,CE510,NA,D,4208,Thursday
CE,CE510,NA,D,4208,Friday
CE,CE514,NA,A1,3102,Tuesday
CE,CE514,NA,A1,3102,Wednesday
CE,CE514,NA,A1,3102,Thursday
CE,CE524,NA,A,4208,Tuesday
CE,CE524,NA,A,4208,Wednesday
CE,CE524,NA,A,4208,Thursday
CE,CE524,NA,F,4208,Friday
CE,CE525,NA,B,4208,Monday
CE,CE525,NA,B,4208,Tuesday
CE,CE525,NA,B,4208,Wednesday
CE,CE533,NA,A,4205,Tuesday
CE,CE533,NA,A,4205,Wednesday
CE,CE533,NA,A,4205,Thursday
CE,CE533,NA,F,4205,Friday
CE,CE552,NA,C,4G3,Monday
CE,CE552,NA,C,4G3,Tuesday
CE,CE552,NA,C,4G3,Friday
CE,CE555,NA,B,4211,Monday
CE,CE555,NA,B,4211,Tuesday
CE,CE556,NA,A1,4208,Tuesday
CE,CE556,NA,A1,4208,Wednesday
CE,CE556,NA,A1,4208,Thursday
CE,CE564,NA,B1,3102,Monday
CE,CE564,NA,B1,3102,Tuesday
CE,CE564,NA,B1,3102,Wednesday
CE,CE570,NA,F,4208,Monday
CE,CE570,NA,H,4205,Tuesday
CE,CE570,NA,F,4205,Wednesday
CE,CE583,NA,D,4205,Monday
CE,CE583,NA,C,4205,Tuesday
CE,CE583,NA,E,4205,Wednesday
CE,CE584,NA,C,4205,Monday
CE,CE584,NA,A,4211,Wednesday
CE,CE584,NA,E,4205,Thursday
CE,CE594,NA,A1,4211,Tuesday
CE,CE594,NA,A1,4211,Wednesday
CE,CE594,NA,A1,4211,Thursday
CE,CE595,NA,D1,4208,Monday
CE,CE595,NA,D1,4208,Friday
CE,CE606,NA,B,3102,Monday
CE,CE606,NA,B,3102,Tuesday
CE,CE606,NA,B,3102,Wednesday
CE,CE607,NA,C1,3102,Monday
CE,CE607,NA,C1,3102,Tuesday
CE,CE607,NA,C1,3102,Friday
CE,CE608,NA,E,3102,Wednesday
CE,CE608,NA,E,3102,Thursday
CE,CE608,NA,E,3102,Friday
CE,CE612,NA,B,4205,Monday
CE,CE612,NA,B,4205,Tuesday
CE,CE612,NA,B,4205,Wednesday
CE,CE614,NA,C1,4211,Monday
CE,CE614,NA,C1,4211,Tuesday
CE,CE614,NA,C1,4211,Friday
CE,CE615,NA,F,4205,Monday
CE,CE615,NA,F,4211,Wednesday
CE,CE615,NA,H,4205,Thursday
CE,CE616,NA,C,4001,Monday
CE,CE616,NA,C,4001,Tuesday
CE,CE616,NA,C,4001,Friday
CE,CE623,NA,D1,3102,Monday
CE,CE623,NA,E1,4208,Wednesday
CE,CE623,NA,D1,3102,Friday
CE,CE628,NA,B1,4208,Monday
CE,CE628,NA,B1,4208,Tuesday
CE,CE628,NA,B1,4208,Wednesday
CE,CE643,NA,D,3102,Monday
CE,CE643,NA,D,3102,Thursday
CE,CE643,NA,D,3102,Friday
CE,CE646,NA,C,4208,Monday
CE,CE646,NA,C,4211,Tuesday
CE,CE646,NA,C,4205,Friday
CE,CE648,NA,E,4201,Wednesday
CE,CE648,NA,E,4201,Thursday
CE,CE648,NA,E,4201,Friday
CE,CE649,NA,E1,3102,Tuesday
CE,CE649,NA,E1,3102,Wednesday
CE,CE649,NA,E1,3102,Thursday
CE,CE652,NA,A1,3102,Monday
CE,CE652,NA,C1,3102,Thursday
CE,CE652,NA,E1,3102,Friday
CE,CE661,NA,C,4208,Tuesday
CE,CE661,NA,H,4208,Tuesday
CE,CE661,NA,H,4208,Thursday
CE,CE661,NA,C,4208,Friday
CE,CE664,NA,C1,4208,Monday
CE,CE664,NA,C1,4208,Tuesday
CE,CE664,NA,C1,4208,Friday
CH,CH212,NA,A,4103,Tuesday
CH,CH212,NA,A,4103,Wednesday
CH,CH212,NA,A,4103,Thursday
CH,CH222,NA,B,4103,Monday
CH,CH222,NA,B,4103,Tuesday
CH,CH222,NA,B,4103,Wednesday
CH,CH232,NA,C,4103,Monday
CH,CH232,NA,C,4103,Tuesday
CH,CH232,NA,C,4103,Friday
CH,CH233,NA,D,4103,Monday
CH,CH233,NA,D,4103,Thursday
CH,CH233,NA,D,4103,Friday
CH,CH322,NA,D1,4103,Monday
CH,CH322,NA,D1,4103,Thursday
CH,CH322,NA,D1,4103,Friday
CH,CH323,NA,A1,4103,Tuesday
CH,CH323,NA,A1,4103,Wednesday
CH,CH323,NA,A1,4103,Thursday
CH,CH333,NA,B1,4103,Monday
CH,CH333,NA,B1,4103,Tuesday
CH,CH333,NA,B1,4103,Wednesday
CH,CH411,NA,A,4006,Monday
CH,CH411,NA,A,4006,Tuesday
CH,CH411,NA,A,4006,Wednesday
CH,CH411,NA,A,4006,Thursday
CH,CH417,NA,B,4104,Monday
CH,CH417,NA,B,4104,Tuesday
CH,CH417,NA,B,4104,Wednesday
CH,CH418,NA,D,4104,Monday
CH,CH418,NA,D,4104,Thursday
CH,CH418,NA,D,4104,Friday
CH,CH419,NA,E1,2101,Wednesday
CH,CH419,NA,E1,2101,Thursday
CH,CH419,NA,E1,2101,Friday
CH,CH421,NA,B,4006,Monday
CH,CH421,NA,B,4006,Tuesday
CH,CH421,NA,B,4006,Wednesday
CH,CH421,NA,B,4006,Friday
CH,CH428,NA,E,4104,Wednesday
CH,CH428,NA,E,4104,Thursday
CH,CH428,NA,E,4104,Friday
CH,CH432,NA,C,4006,Monday
CH,CH432,NA,C,4006,Tuesday
CH,CH432,NA,C,4006,Friday
CH,CH432,NA,C,4006,Thursday
CH,CH433,NA,D,4006,Monday
CH,CH433,NA,D,4006,Thursday
CH,CH433,NA,D,4006,Friday
CH,CH433,NA,D,4006,Wednesday
CH,CH438,NA,C,4005,Friday
CH,CH438,NA,C,4005,Monday
CH,CH438,NA,C,4005,Tuesday
CH,CH501,NA,F,3003,Tuesday
CH,CH603,NA,A,3003,Tuesday
CH,CH603,NA,A,3003,Wednesday
CH,CH603,NA,A,3003,Thursday
CH,CH611,NA,B,3003,Monday
CH,CH611,NA,B,3003,Tuesday
CH,CH611,NA,B,3003,Wednesday
CH,CH615,NA,D1,4006,Monday
CH,CH615,NA,D1,4006,Wednesday
CH,CH615,NA,D1,4006,Thursday
CH,CH615,NA,D1,4006,Friday
CH,CH617,NA,C1,4006,Monday
CH,CH617,NA,C1,4006,Tuesday
CH,CH617,NA,C1,4006,Thursday
CH,CH617,NA,C1,4006,Friday
CH,CH621,NA,C,3003,Monday
CH,CH621,NA,C,3003,Tuesday
CH,CH621,NA,C,3003,Friday
CH,CH623,NA,D,3003,Monday
CH,CH623,NA,D,3003,Thursday
CH,CH623,NA,D,3003,Friday
CH,CH625,NA,B1,4006,Monday
CH,CH625,NA,B1,4006,Tuesday
CH,CH625,NA,B1,4006,Wednesday
CH,CH625,NA,B1,4006,Friday
CH,CH630,NA,E,3003,Wednesday
CH,CH630,NA,E,3003,Thursday
CH,CH630,NA,E,3003,Friday
CH,CH637,NA,A1,4006,Monday
CH,CH637,NA,A1,4006,Tuesday
CH,CH637,NA,A1,4006,Wednesday
CH,CH637,NA,A1,4006,Thursday
CH,CH640,NA,E1,4006,Tuesday
CH,CH640,NA,E1,4006,Wednesday
CH,CH640,NA,E1,4006,Thursday
CH,CH640,NA,E1,4006,Friday
CH,CH643,NA,C,4005,Monday
CH,CH643,NA,C,4005,Tuesday
CH,CH643,NA,C,4005,Friday
CL,CL204,NA,A,4203,Monday
CL,CL204,NA,A,4203,Tuesday
CL,CL204,NA,A,4203,Wednesday
CL,CL204,NA,A,4203,Thursday
BSBE,CL205,NA,B,4102,Monday
BSBE,CL205,NA,B,4102,Tuesday
BSBE,CL205,NA,B,4102,Wednesday
CL,CL205,NA,B,L4,Monday
CL,CL205,NA,B,L4,Tuesday
CL,CL205,NA,B,L4,Wednesday
CL,CL205,NA,B,L4,Friday
CL,CL206,NA,C,4203,Monday
CL,CL206,NA,C,4203,Tuesday
CL,CL206,NA,C,4203,Thursday
CL,CL206,NA,C,4203,Friday
CL,CL206,NA,B1,2102,Wednesday
CL,CL206,NA,A1,2102,Wednesday
CL,CL206,NA,E1,2102,Wednesday
CL,CL207,NA,D,4203,Monday
CL,CL207,NA,D,4203,Wednesday
CL,CL207,NA,D,4203,Thursday
CL,CL207,NA,D,4203,Friday
CL,CL252M,NA,F,4002,Monday
CL,CL252M,NA,F,4002,Wednesday
CL,CL252M,NA,F,4002,Friday
CL,CL307,NA,A1,4203,Monday
CL,CL307,NA,A1,4203,Tuesday
CL,CL307,NA,A1,4203,Wednesday
CL,CL307,NA,A1,4203,Thursday
CL,CL308,NA,B1,4203,Monday
CL,CL308,NA,B1,4203,Tuesday
CL,CL308,NA,B1,4203,Wednesday
CL,CL308,NA,B1,4203,Friday
CL,CL309,NA,C1,4203,Monday
CL,CL309,NA,C1,4203,Tuesday
CL,CL309,NA,C1,4203,Thursday
CL,CL309,NA,C1,4203,Friday
CL,CL314,NA,D1,4203,Monday
CL,CL314,NA,D1,4203,Wednesday
CL,CL314,NA,D1,4203,Thursday
CL,CL314,NA,D1,4203,Friday
CL,CL352M,NA,G,4002,Monday
CL,CL352M,NA,G,4002,Wednesday
CL,CL352M,NA,G,4002,Friday
CL,CL401,NA,E,4209,Tuesday
CL,CL401,NA,E,4209,Wednesday
CL,CL401,NA,E,4209,Thursday
CL,CL401,NA,E,4209,Friday
CL,CL404,NA,D,4209,Monday
CL,CL404,NA,D,4209,Wednesday
CL,CL404,NA,D,4209,Thursday
CL,CL404,NA,D,4209,Friday
CL,CL503,NA,A,4209,Monday
CL,CL503,NA,A,4209,Tuesday
CL,CL503,NA,A,4209,Wednesday
CL,CL503,NA,A,4209,Thursday
CL,CL504,NA,B,4209,Monday
CL,CL504,NA,B,4209,Tuesday
CL,CL504,NA,B,4209,Wednesday
CL,CL504,NA,B,4209,Friday
CL,CL612,NA,K,4203,Monday
CL,CL612,NA,K,4203,Wednesday
CL,CL612,NA,K,4203,Friday
CL,CL614,NA,D1,4209,Monday
CL,CL614,NA,D1,4209,Wednesday
CL,CL614,NA,D1,4209,Thursday
CL,CL614,NA,D1,4209,Friday
CL,CL617,NA,C1,4209,Monday
CL,CL617,NA,C1,4209,Tuesday
CL,CL617,NA,C1,4209,Thursday
CL,CL617,NA,C1,4209,Friday
CL,CL618,NA,B1,4209,Monday
CL,CL618,NA,B1,4209,Tuesday
CL,CL618,NA,B1,4209,Wednesday
CL,CL618,NA,B1,4209,Friday
CL,CL619,NA,A1,4209,Monday
CL,CL619,NA,A1,4209,Tuesday
CL,CL619,NA,A1,4209,Wednesday
CL,CL619,NA,A1,4209,Thursday
CL,CL622,NA,D1,4002,Monday
CL,CL622,NA,D1,4002,Wednesday
CL,CL622,NA,D1,4002,Thursday
CL,CL622,NA,D1,4002,Friday
CL,CL623,NA,C1,4002,Monday
CL,CL623,NA,C1,4002,Tuesday
CL,CL623,NA,C1,4002,Thursday
CL,CL623,NA,C1,4002,Friday
CL,CL625,NA,E1,L4,Tuesday
CL,CL625,NA,E1,L4,Wednesday
CL,CL625,NA,E1,L4,Thursday
CL,CL625,NA,E1,L4,Friday
CL,CL625,NA,E1,4001,Wednesday
CL,CL625,NA,E1,4001,Thursday
CL,CL625,NA,E1,4001,Friday
CL,CL625,NA,L,4G3,Tuesday
CL,CL625,NA,L,4G3,Thursday
CL,CL630,NA,F,4209,Monday
CL,CL630,NA,F,4209,Wednesday
CL,CL630,NA,F,4209,Friday
CL,CL634,NA,A1,4002,Monday
CL,CL634,NA,A1,4002,Tuesday
CL,CL634,NA,A1,4002,Wednesday
CL,CL634,NA,A1,4002,Thursday
CL,CL635,NA,F,4203,Monday
CL,CL635,NA,F,4203,Wednesday
CL,CL635,NA,F,4203,Friday
CL,CL638,NA,B1,4002,Monday
CL,CL638,NA,B1,4002,Tuesday
CL,CL638,NA,B1,4002,Wednesday
CL,CL638,NA,B1,4002,Friday
CL,CL639,NA,C,L4,Monday
CL,CL639,NA,C,L4,Tuesday
CL,CL639,NA,C,L4,Thursday
CL,CL639,NA,C,L4,Friday
CH,CL639,NA,C,1G1,Friday
CH,CL639,NA,C,1G1,Monday
CH,CL639,NA,C,1G1,Tuesday
CL,CL639,NA,K,4G4,Monday
CL,CL639,NA,K,4G4,Wednesday
CSE,CS101,I,A1,L2,Tuesday
CSE,CS101,I,A1,L2,Wednesday
CSE,CS101,I,A1,L2,Thursday
CSE,CS101,II,A1,L3,Tuesday
CSE,CS101,II,A1,L3,Wednesday
CSE,CS101,II,A1,L3,Thursday
CSE,CS101,III,A,L2,Tuesday
CSE,CS101,III,A,L2,Wednesday
CSE,CS101,III,A,L2,Thursday
CSE,CS101,IV,A,L3,Tuesday
CSE,CS101,IV,A,L3,Wednesday
CSE,CS101,IV,A,L3,Thursday
CSE,CS203,NA,B,1201,Monday
CSE,CS203,NA,B,1201,Tuesday
CSE,CS203,NA,B,1201,Wednesday
CSE,CS203,NA,B,1201,Friday
CSE,CS204,NA,D,1201,Monday
CSE,CS204,NA,D,1201,Wednesday
CSE,CS204,NA,D,1201,Thursday
CSE,CS204,NA,D,1201,Friday
CSE,CS206M,NA,F,1201,Monday
CSE,CS206M,NA,F,1201,Wednesday
CSE,CS206M,NA,F,1201,Friday
CSE,CS222,NA,A,NA,Monday
CSE,CS222,NA,A,L4,Tuesday
CSE,CS222,NA,A,L4,Wednesday
CSE,CS222,NA,A,L4,Thursday
MA,CS222,NA,A,L4,Tuesday
MA,CS222,NA,A,L4,Wednesday
MA,CS222,NA,A,L4,Thursday
CSE,CS242,NA,C,1201,Monday
CSE,CS242,NA,C,1201,Tuesday
CSE,CS242,NA,C,1201,Thursday
CSE,CS242,NA,C,1201,Friday
MA,CS344,NA,C1,L1,Monday
MA,CS344,NA,C1,L1,Tuesday
MA,CS344,NA,C1,L1,Friday
CSE,CS344,NA,C1,L1,Monday
CSE,CS344,NA,C1,L1,Tuesday
CSE,CS344,NA,C1,L1,Thursday
CSE,CS344,NA,C1,L1,Friday
CSE,CS346,NA,B1,2204,Monday
CSE,CS346,NA,B1,2204,Tuesday
CSE,CS346,NA,B1,2204,Wednesday
CSE,CS346,NA,B1,2204,Friday
CSE,CS348,NA,D1,2203,Monday
CSE,CS348,NA,D1,2203,Wednesday
CSE,CS348,NA,D1,2203,Thursday
CSE,CS348,NA,D1,2203,Friday
MA,CS348,NA,D1,2203,Monday
MA,CS348,NA,D1,2203,Thursday
MA,CS348,NA,D1,2203,Friday
CSE,CS350M,NA,G,2204,Monday
CSE,CS350M,NA,G,2204,Wednesday
CSE,CS501,NA,E,2001,Tuesday
CSE,CS501,NA,E,2001,Wednesday
CSE,CS501,NA,E,2001,Thursday
CSE,CS501,NA,E,2001,Friday
CSE,CS503,NA,A1,NA,Monday
CSE,CS503,NA,A1,2001,Tuesday
CSE,CS503,NA,A1,2001,Wednesday
CSE,CS503,NA,A1,2001,Thursday
CSE,CS525,NA,B,2001,Monday
CSE,CS525,NA,B,2001,Tuesday
CSE,CS525,NA,B,2001,Wednesday
CSE,CS525,NA,B,2001,Friday
CSE,CS526,NA,C,2204,Monday
CSE,CS526,NA,C,2204,Tuesday
CSE,CS526,NA,C,2204,Thursday
CSE,CS526,NA,C,2204,Friday
CSE,CS526,NA,C,L4,Friday
CSE,CS526,NA,C,L4,Monday
CSE,CS526,NA,C,L4,Tuesday
CSE,CS549,NA,D1,1201,Monday
CSE,CS549,NA,D1,1201,Wednesday
CSE,CS549,NA,D1,1201,Thursday
CSE,CS549,NA,D1,1201,Friday
CSE,CS561,NA,E1,2001,Tuesday
CSE,CS561,NA,E1,2001,Wednesday
CSE,CS561,NA,E1,2001,Thursday
CSE,CS561,NA,E1,2001,Friday
CSE,CS666,NA,D,2001,Monday
CSE,CS666,NA,D,2001,Wednesday
CSE,CS666,NA,D,2001,Thursday
CSE,CS666,NA,D,2001,Friday
EEE,EE203,NA,C,2201,Monday
EEE,EE203,NA,C,2201,Tuesday
EEE,EE203,NA,A,2201,Wednesday
EEE,EE213M,NA,F,2002,Monday
EEE,EE213M,NA,F,2002,Wednesday
EEE,EE213M,NA,F,2002,Friday
EEE,EE221,NA,B,2201,Monday
EEE,EE221,NA,B,2201,Tuesday
EEE,EE221,NA,B,2201,Wednesday
EEE,EE230,NA,D,2201,Monday
EEE,EE230,NA,D,2201,Thursday
EEE,EE230,NA,D,2201,Friday
EEE,EE230T,NA,A,2002,Monday
EEE,EE230T,NA,A,2201,Monday
EEE,EE230T,NA,A,2202,Monday
EEE,EE230T,NA,A,3101,Monday
EEE,EE230T,NA,A,4101,Monday
EEE,EE230T,NA,D,2002,Wednesday
EEE,EE230T,NA,D,2201,Wednesday
EEE,EE230T,NA,D,2202,Wednesday
EEE,EE230T,NA,D,3101,Wednesday
EEE,EE230T,NA,D,4101,Wednesday
EEE,EE270,NA,A,2201,Tuesday
EEE,EE270,NA,A,2201,Thursday
EEE,EE270,NA,C,2201,Friday
EEE,EE322M,NA,G,2201,Monday
EEE,EE322M,NA,G,2201,Wednesday
EEE,EE322M,NA,G,2201,Friday
EEE,EE333,NA,E,3101,Tuesday
EEE,EE333,NA,C,3101,Thursday
EEE,EE333,NA,B,3101,Friday
EEE,EE337,NA,A1,2201,Tuesday
EEE,EE337,NA,A1,2201,Wednesday
EEE,EE337,NA,A1,2201,Thursday
EEE,EE340,NA,C1,2201,Monday
EEE,EE340,NA,C1,2201,Tuesday
EEE,EE340,NA,C1,2201,Friday
EEE,EE351,NA,D1,2202,Monday
EEE,EE351,NA,D1,2202,Thursday
EEE,EE351,NA,D1,2202,Friday
EEE,EE360,NA,B1,2201,Monday
EEE,EE360,NA,B1,2201,Tuesday
EEE,EE360,NA,B1,2201,Wednesday
EEE,EE385,NA,A1,2202,Tuesday
EEE,EE385,NA,A1,2202,Wednesday
EEE,EE385,NA,A1,2202,Thursday
EEE,EE503,NA,B,3101,Monday
EEE,EE503,NA,A,3101,Tuesday
EEE,EE503,NA,D,3101,Friday
EEE,EE525,NA,B,2002,Monday
EEE,EE525,NA,A,2002,Tuesday
EEE,EE525,NA,E,2002,Friday
EEE,EE533,NA,H,2202,Tuesday
EEE,EE533,NA,B,2202,Wednesday
EEE,EE533,NA,E,2202,Friday
EEE,EE534,NA,F,2202,Monday
EEE,EE534,NA,A,2202,Tuesday
EEE,EE534,NA,E,2202,Wednesday
EEE,EE551,NA,A,4101,Tuesday
EEE,EE551,NA,E,2202,Thursday
EEE,EE551,NA,C,4101,Friday
EEE,EE561,NA,F,3101,Monday
EEE,EE561,NA,F,3101,Wednesday
EEE,EE561,NA,E,3101,Friday
EEE,EE580,NA,E,4101,Tuesday
EEE,EE580,NA,C,4101,Thursday
EEE,EE580,NA,B,4101,Friday
EEE,EE621,NA,B1,3101,Monday
EEE,EE621,NA,B1,3101,Tuesday
EEE,EE621,NA,B1,3101,Wednesday
EEE,EE625,NA,A1,3101,Tuesday
EEE,EE625,NA,A1,3101,Wednesday
EEE,EE625,NA,A1,3101,Thursday
EEE,EE626,NA,E,2201,Tuesday
EEE,EE626,NA,C,2201,Thursday
EEE,EE626,NA,B,2201,Friday
EEE,EE631,NA,D1,4101,Monday
EEE,EE631,NA,A1,4101,Thursday
EEE,EE631,NA,D1,4101,Friday
EEE,EE632,NA,E1,2202,Wednesday
EEE,EE632,NA,E1,2202,Thursday
EEE,EE632,NA,E1,2202,Friday
EEE,EE634,NA,C1,4101,Monday
EEE,EE634,NA,C1,4101,Tuesday
EEE,EE634,NA,C1,4101,Friday
EEE,EE636,NA,D,2202,Monday
EEE,EE636,NA,B,2202,Tuesday
EEE,EE636,NA,D,2202,Friday
EEE,EE642,NA,F,2201,Wednesday
EEE,EE642,NA,H,2201,Thursday
EEE,EE642,NA,F,2201,Friday
EEE,EE645,NA,D1,3101,Monday
EEE,EE645,NA,D1,3101,Thursday
EEE,EE645,NA,D1,3101,Friday
EEE,EE646,NA,E1,4101,Wednesday
EEE,EE646,NA,E1,4101,Thursday
EEE,EE646,NA,E1,4101,Friday
EEE,EE647,NA,E1,2002,Wednesday
EEE,EE647,NA,E1,2002,Thursday
EEE,EE647,NA,E1,2002,Friday
EEE,EE648,NA,D1,2002,Monday
EEE,EE648,NA,D1,2002,Thursday
EEE,EE648,NA,D1,2002,Friday
EEE,EE652,NA,D,4101,Monday
EEE,EE652,NA,C,2202,Tuesday
EEE,EE652,NA,A,2202,Thursday
EEE,EE653,NA,B1,4101,Monday
EEE,EE653,NA,B1,4101,Tuesday
EEE,EE653,NA,B1,4101,Wednesday
EEE,EE657,NA,E1,L1,Thursday
EEE,EE657,NA,E1,L1,Friday
EEE,EE657,NA,E1,L1,Wednesday
EEE,EE663,NA,D,3101,Monday
EEE,EE663,NA,B,3101,Tuesday
EEE,EE663,NA,C,2002,Thursday
EEE,EE664,NA,C,3202,Monday
EEE,EE664,NA,C,3202,Tuesday
EEE,EE664,NA,C,3202,Friday
EEE,EE667,NA,B1,2002,Monday
EEE,EE667,NA,B1,2002,Tuesday
EEE,EE667,NA,B1,2002,Wednesday
EEE,EE668,NA,C1,2002,Monday
EEE,EE668,NA,C1,2002,Tuesday
EEE,EE668,NA,C1,2002,Friday
EEE,EE671,NA,C,2101,Monday
EEE,EE671,NA,C,2101,Tuesday
EEE,EE671,NA,C,2101,Friday
EEE,EE671,NA,C,2102,Friday
EEE,EE671,NA,C,2102,Monday
EEE,EE671,NA,C,2102,Tuesday
EEE,EE673,NA,A1,4101,Tuesday
EEE,EE673,NA,A1,4101,Wednesday
EEE,EE673,NA,D1,4101,Thursday
NA,EN671,NA,C,L1,Friday
NA,EN671,NA,C,L1,Monday
NA,EN671,NA,C,L1,Tuesday
HSS,HS203,NA,E,1006,Wednesday
HSS,HS203,NA,E,1006,Thursday
HSS,HS203,NA,E,1006,Friday
HSS,HS212,NA,E,1G1,Wednesday
HSS,HS212,NA,E,1G1,Thursday
HSS,HS212,NA,E,1G1,Friday
HSS,HS213,NA,E,3202,Wednesday
HSS,HS213,NA,E,3202,Thursday
HSS,HS213,NA,E,3202,Friday
HSS,HS220,NA,E,1207,Wednesday
HSS,HS220,NA,E,1207,Thursday
HSS,HS220,NA,E,1207,Friday
HSS,HS224,NA,E,2101,Wednesday
HSS,HS224,NA,E,2101,Thursday
HSS,HS224,NA,E,2101,Friday
HSS,HS226,NA,E,2102,Wednesday
HSS,HS226,NA,E,2102,Thursday
HSS,HS226,NA,E,2102,Friday
HSS,HS234,NA,E,4001,Wednesday
HSS,HS234,NA,E,4001,Thursday
HSS,HS234,NA,E,4001,Friday
HSS,HS237,NA,E,4005,Wednesday
HSS,HS237,NA,E,4005,Thursday
HSS,HS237,NA,E,4005,Friday
HSS,HS238,NA,E,4G3,Wednesday
HSS,HS238,NA,E,4G3,Thursday
HSS,HS238,NA,E,4G3,Friday
